time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
6838095055000,7219.564978027343,2.0001585483551025,0.5296250581741333,6.027650356292725,6.556000232696533,12.809661865234377,19.040998458862305,180.8348500090671,-3.1612995,55.8912042
6839095016000,7220.564938964843,1.833291292190552,0.4898308515548706,5.926880359649658,6.308000087738037,12.629779815673828,15.032752990722656,180.45186383024048,-3.1612384,55.8913168
6840095339000,7221.565261962891,1.8738694190979004,0.4966858029365539,5.610105037689209,6.126999855041504,12.302250862121582,13.015469551086426,180.3140795445959,-3.1611925,55.8914298
6841095027000,7222.564949951172,1.8766947984695437,0.493405818939209,5.747331619262695,6.065999984741211,11.90860080718994,11.01414394378662,179.995099477548,-3.1611531,55.8915398
6843095044000,7224.564967041016,2.3678107261657715,0.6045261025428772,6.187353610992432,6.045000076293945,11.661489486694336,6.028141498565674,180.842648457786,-3.161095,55.8917484
6844095069000,7225.564991943359,2.510362386703491,0.6292135715484619,5.821139812469482,6.323999881744385,11.627142906188965,4.024701118469238,179.95026976648157,-3.1610806,55.8918532
6845095071000,7226.564993896484,2.655847549438477,0.6551993489265442,6.040643692016602,6.554999828338623,11.720534324645996,4.000437259674072,179.2805504298284,-3.1610694,55.8919599
6846095114000,7227.565037109375,2.9031786918640137,0.7219881415367126,6.236188888549805,7.302999973297119,11.618942260742188,3.016053915023804,179.04707714795768,-3.1610577,55.8920683
6847095116000,7228.5650390625,3.3169033527374268,0.7312875986099243,5.667459011077881,7.491000175476074,11.27084732055664,2.0202269554138184,177.97019214113675,-3.1610495,55.8921753
6848095115000,7229.565038085938,3.2078914642333984,0.6700061559677124,5.851487159729004,7.827000141143799,10.89332103729248,1.017924189567566,177.72464475693025,-3.1610449,55.8922751
6849095449000,7230.565372070312,4.242820739746094,0.9011875987052916,5.874785423278809,8.116000175476074,10.730128288269045,357.1180419921875,178.2317708372644,-3.1610451,55.8923717
6850095136000,7231.565059082031,4.886491298675537,1.1223523616790771,5.838409423828125,8.414999961853027,11.195685386657717,354.1185302734375,178.84878352632708,-3.1610591,55.892468
6851095172000,7232.5650952148435,4.3041510581970215,1.1389178037643433,5.9453959465026855,8.805999755859375,11.26268196105957,353.0341186523437,176.46833741390654,-3.1610825,55.892569
6852095195000,7233.565117919922,3.902681350708008,0.945407509803772,6.255615711212158,9.092000007629396,11.72939682006836,352.0245666503906,174.94945872791448,-3.1611139,55.8926729
6853095366000,7234.565288818359,3.91818118095398,1.0939947366714478,5.722652435302734,9.42099952697754,11.828413009643556,351.0289001464844,176.5968322774016,-3.1611472,55.892782
6854095239000,7235.565161865235,3.1536922454833984,0.7376093864440918,5.9913835525512695,9.538999557495115,12.105398178100586,350.0188293457031,174.5674179323479,-3.1611895,55.8928925
6855095275000,7236.565197998047,2.817347764968872,0.6714778542518616,5.860480785369873,9.859999656677246,12.19106101989746,347.0499572753906,174.54712984229425,-3.1612378,55.8930034
6856095252000,7237.565175048828,2.6961586475372314,0.6339719891548157,5.87288236618042,9.71399974822998,12.327298164367676,347.0001220703125,173.27634900518328,-3.161292,55.8931168
6857095275000,7238.565197998047,2.711638927459717,0.6571865081787109,6.047850131988525,9.54599952697754,12.405876159667969,346.9994506835937,174.03659058037587,-3.1613465,55.893232
6858095286000,7239.565208984375,2.500173091888428,0.59831303358078,5.654290676116943,9.33199977874756,12.3038911819458,346.0136108398437,173.69242514704436,-3.1614091,55.8933449
6859095348000,7240.565270996094,2.5948691368103027,0.5930838584899902,5.695486068725586,8.760000228881836,11.808127403259276,346.0013732910156,173.04499265925298,-3.1614699,55.893458
6860095296000,7241.56521899414,2.71713662147522,0.6265038251876831,6.06648063659668,8.383999824523926,11.92850112915039,346.9842224121094,173.12329144221349,-3.1615263,55.8935667
6861095405000,7242.565328125,2.656708002090454,0.6048325300216675,6.414748191833496,8.11400032043457,11.776711463928224,348.9712219238281,170.58653485958163,-3.1615782,55.8936759
6862095397000,7243.565320068359,2.735069751739502,0.6037124991416931,5.9878411293029785,7.869999885559082,11.41982364654541,350.97119140625,172.4576908600738,-3.1616225,55.8937841
6863095348000,7244.565270996094,2.2041711807250977,0.5267676711082458,6.118155002593994,7.366000175476074,11.636788368225098,351.9888610839844,172.17456892457605,-3.1616935,55.8939047
