time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
31000450000,31.179345947265624,14.063387870788574,0.2385027557611465,2.824737787246704,6.868000030517578,0.9099350571632384,167.04519653320312,190.45814539772988,-3.5241063,55.9216939
32000432000,32.179328125,25.24603080749512,0.2054066509008407,2.5865886211395264,7.021999835968018,0.7644774913787842,166.8448486328125,189.8349839267324,-3.5241027,55.9216899
33000445000,33.179341064453126,30.29862403869629,0.2039295583963394,2.5106778144836426,7.053999900817871,0.3405053615570068,167.23724365234375,188.0,-3.5241049,55.9216926
34000468000,34.17936401367187,53.85006332397461,0.215718537569046,2.488367080688477,7.409999847412109,0.2505401074886322,166.98976135253906,188.0,-3.5241082,55.9216954
35000502000,35.17939794921875,180.0,0.1958252936601638,2.659331083297729,7.251999855041504,0.2406037449836731,166.9327850341797,188.0,-3.5241111,55.9216976
35365104000,35.544,180.0,0.1958252936601638,2.704519748687744,7.480999946594238,0.2404745817184448,166.9772491455078,188.0,-3.524111,55.921697
36000469000,36.179364990234376,22.057950973510746,0.2763510346412658,2.569652318954468,7.35099983215332,0.1791208833456039,167.28419494628906,188.0,-3.5241115,55.9216987
37000487000,37.179383056640624,97.9081802368164,0.3180177509784698,2.6087961196899414,7.27400016784668,0.138433039188385,167.15841674804688,188.0,-3.5241116,55.9217
38000526000,38.17942211914063,180.0,0.3317852914333343,2.635998487472534,7.301000118255615,0.1957368105649948,167.89532470703125,186.15752560873807,-3.5241127,55.9217029
39000522000,39.17941796875,26.06077003479004,0.3074615001678467,2.669450521469116,7.359000205993652,0.1504240334033966,167.3330078125,188.0,-3.5241151,55.9217046
40000527000,40.17942309570312,43.63005828857422,0.253728449344635,2.6777219772338867,7.453999996185303,0.1071986481547355,167.2809295654297,188.0,-3.5241175,55.9217056
40373104000,40.552,43.63005828857422,0.253728449344635,2.6225786209106445,7.60699987411499,0.1071589216589927,167.27821350097656,188.0,-3.5241174,55.9217053
41000544000,41.17943994140625,0.0,0.2251715213060379,2.6063132286071777,7.605999946594238,0.0732141807675361,0.0,188.0,-3.5241202,55.9217068
42000552000,42.1794482421875,0.0,0.2313501238822937,2.6610541343688965,7.556000232696533,0.0596142038702964,0.0,188.0,-3.5241225,55.9217076
43000587000,43.17948291015625,0.0,0.2523699998855591,2.818023204803467,7.48199987411499,0.0360697954893112,0.0,188.0,-3.524124,55.9217083
44000632000,44.17952807617188,0.0,0.2648616135120392,2.831450700759888,7.407999992370605,0.039431270211935,0.0,188.0,-3.5241252,55.9217088
45000607000,45.1795029296875,0.0,0.2640097439289093,2.954162836074829,7.334000110626221,0.0477286912500858,0.0,188.0,-3.5241274,55.9217093
45423104000,45.602,0.0,0.2640097439289093,2.8289012908935547,7.632999897003174,0.0477127507328987,0.0,188.0,-3.5241275,55.9217092
46000620000,46.17951586914062,0.0,0.2716339826583862,2.8301820755004883,7.616000175476074,0.0740245878696441,0.0,188.0,-3.5241297,55.9217098
47000644000,47.1795400390625,180.0,0.2812357544898987,2.960966825485229,7.65500020980835,0.1226613894104957,167.37811279296875,188.0,-3.5241321,55.9217102
48000691000,48.1795869140625,35.86668395996094,0.28757044672966,3.033560514450073,7.735000133514404,0.2234148234128952,131.15399169921875,188.0,-3.5241349,55.9217126
